RUNID	SAMPLEID	EXPERIMENTID	LANEID	BARCODEID	LIBPREP	SEQ_VENDOR	SEQ_PLATFORM	ILMN_R1_PATH	ILMN_R2_PATH	PACBIO_R1_PATH	PACBIO_R2_PATH	ONT_R1_PATH	ONT_R2_PATH	UG_R1_PATH	UG_R2_PATH	SUBSAMPLE_PCT	ILMN_TRIM_READ_LENGTH	SAMPLEUSE	BWA_KMER	DEEP_MODEL	ULTIMA_CRAM	ULTIMA_CRAM_ALIGNER	ULTIMA_CRAM_SNV_CALLER	ONT_CRAM	ONT_CRAM_ALIGNER	ONT_CRAM_SNV_CALLER	PB_BAM	PB_BAM_ALIGNER	PB_BAM_SNV_CALLER	ROCHE_BAM	ROCHE_BAM_ALIGNER	ROCHE_BAM_SNV_CALLER	ROCHE_DOWNSAMPLE_RATIO	LONGREADTRIM_READ_LENGTH	LONGREADTRIM_MODE	ULTIMA_SUBSAMPLE_PCT	ONT_SUBSAMPLE_PCT	ONT_BAM	ONT_BAM_ALIGNER	ONT_BAM_SNV_CALLER
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0009	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_17.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0010	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_18.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0011	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_19.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0012	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_2.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0013	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_20.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0014	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_21.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0015	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_22.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0016	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_23.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0017	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_24.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0018	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_25.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0019	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_26.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0020	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_27.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0021	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_28.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0022	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_29.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0023	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_3.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0024	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_30.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0025	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_31.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0026	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_32.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0027	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_33.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0028	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_34.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0029	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_35.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0030	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_36.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0031	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_37.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0032	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_38.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0033	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_39.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0034	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_4.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0035	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_40.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0036	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_41.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0037	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_42.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0038	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_43.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0039	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_44.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0040	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_45.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0041	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_46.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0042	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_47.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0043	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_48.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0044	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_49.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0045	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_5.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0046	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_50.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0047	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_51.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0048	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_52.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0049	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_53.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0050	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_54.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0051	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_55.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0052	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_56.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0053	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_57.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0054	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_58.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0055	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_59.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0056	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_6.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0057	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_60.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0058	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_61.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0059	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_62.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0060	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_63.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0061	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_64.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0062	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_65.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0063	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_66.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0064	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_67.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0065	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_68.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0066	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_69.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0067	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_7.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0068	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_70.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0069	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_71.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0070	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_72.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0071	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_8.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip2	NA09677	SMN	chip2	barcode19-chip2-0072	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_9.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0000	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_25.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0001	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_27.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0002	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_28.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0003	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_29.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0004	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_30.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0005	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_33.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0006	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_34.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0007	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_35.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip3	NA09677	SMN	chip3	barcode19-chip3-0008	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip3/fastq_pass/barcode19/PBK89072_pass_barcode19_e28a4508_b25d4895_36.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0000	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_0.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0001	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_1.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0002	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_10.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0003	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_11.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0004	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_12.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0005	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_13.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0006	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_14.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0007	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_15.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0008	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_16.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0009	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_17.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0010	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_18.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0011	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_19.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0012	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_2.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0013	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_20.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0014	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_21.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0015	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_22.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0016	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_23.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip4	NA00232	SMN	chip4	barcode18-chip4-0017	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_24.fastq.gz	na			na		sample	19	ONT_R104																				
